point_id,condition_id,mode,corner,vdd_v,temperature_c,differential_mv,previously_observed_postlayout,new_postlayout_not_blinded,pair_skew,trim_code,common_mode_ratio,output_load_ff_each,finest_attempt_id,finest_step_ps,run_identity,execution_status,numerically_qualified,numerical_state,numerical_reason,reset_ok,prior_error_attempts,core_energy_fj,outcome_1ns,decision_1ns,decision_time_ns_1ns,qp_at_deadline_v_1ns,qn_at_deadline_v_1ns,outcome_2ns,decision_2ns,decision_time_ns_2ns,qp_at_deadline_v_2ns,qn_at_deadline_v_2ns,schematic_core_energy_fj,schematic_finest_step_ps,matched_pair_numerically_qualified,energy_overhead_percent,matched_latency_delta_ns_1ns,matched_latency_delta_ns_2ns
c08-schematic-m03,c08,schematic,tt,1.62,125,-3,False,True,0,0,0.5,5,a0123-22a8debaebf07f6891cb351e,5,22a8debaebf07f6891cb351ed700f368464e2469b0b5f97062f03f82eb78d7c5,success,True,qualified,,True,,210.7483289615626,correct,-1,0.37320260805013944,0.01749753359883174,1.6195773152122952,correct,-1,0.37320260805013944,0.00038315337910598153,1.619994415786892,210.7483289615626,5,True,0.0,0.0,0.0
c08-rc-m03,c08,rc,tt,1.62,125,-3,False,True,0,0,0.5,5,a0124-f3a367b947db67999ddd97d9,5,f3a367b947db67999ddd97d945fabac1bcf620c7d2c99bc4680e3eba51cbb864,success,True,qualified,,True,,360.39339226934436,correct,-1,0.8592010470461381,0.142961682044865,1.5962772967738525,correct,-1,0.8592010470461381,0.009071677930156534,1.619759107596743,210.7483289615626,5,True,71.0065242486809,0.48599843899599865,0.48599843899599865
c08-schematic-p03,c08,schematic,tt,1.62,125,3,False,True,0,0,0.5,5,a0125-17630dede83d09a8e3405a4e,5,17630dede83d09a8e3405a4eebc605d6476bbff2a9e0f7d508146ea6765eae7a,success,True,qualified,,True,,210.748328961525,correct,1,0.37320260805013944,1.6195773152122945,0.017497533598832937,correct,1,0.37320260805013944,1.619994415786892,0.00038315337910531074,210.748328961525,5,True,0.0,0.0,0.0
c08-rc-p03,c08,rc,tt,1.62,125,3,False,True,0,0,0.5,5,a0126-e613d27a49c36c0173a7df25,5,e613d27a49c36c0173a7df25cc646dca7697a6c27b1551777a855c30b0eb9537,success,True,qualified,,True,,359.18213736788954,correct,1,0.8402130735712184,1.602319034362458,0.13218157805584696,correct,1,0.8402130735712184,1.6197636289769186,0.008885596078740267,210.748328961525,5,True,70.43178426978804,0.467010465521079,0.467010465521079
c08-schematic-p10,c08,schematic,tt,1.62,125,10,False,True,0,0,0.5,5,a0127-549ee4a97dad67d6e61836f6,5,549ee4a97dad67d6e61836f67daf6fac892d62b020265a05a18c8aae53f37793,success,True,qualified,,True,,207.36950688096576,correct,1,0.31463457826206986,1.6196084136130975,0.01595516003047498,correct,1,0.31463457826206986,1.6199950462109056,0.0003542690052752098,207.36950688096576,5,True,0.0,0.0,0.0
c08-rc-p10,c08,rc,tt,1.62,125,10,False,True,0,0,0.5,5,a0128-1132e0d1a6e603567caddc1d,5,1132e0d1a6e603567caddc1d12ee8748da525266da54dc21c06fcee52700a989,success,True,qualified,,True,,351.86121804193607,correct,1,0.7156050607335207,1.6160850237542201,0.09707311848121765,correct,1,0.7156050607335207,1.61979300866681,0.00768876367411004,207.36950688096576,5,True,69.6783791089938,0.40097048247145084,0.40097048247145084
c09-schematic-m10,c09,schematic,tt,1.8,-40,-10,False,True,0,0,0.5,5,a0137-101ce3f1e261fa4b574b8fd5,5,101ce3f1e261fa4b574b8fd564655347b3de3c975d30d1f7a9ae4becfebf7b4a,success,True,qualified,,True,,222.06295477600045,correct,-1,0.20848335258978867,0.0002175823149274844,1.7999887908313594,correct,-1,0.20848335258978867,5.237585886422187e-08,1.8000000141195098,222.06295477600045,5,True,0.0,0.0,0.0
c09-rc-m10,c09,rc,tt,1.8,-40,-10,False,True,0,0,0.5,5,a0138-82b67851679676e69ac4ac67,5,82b67851679676e69ac4ac67880849ed066f998f029c7a1f8ae977a7279b58d4,success,True,qualified,,True,,392.0140217789939,correct,-1,0.5091508889535802,0.021351189371982767,1.798952140443518,correct,-1,0.5091508889535802,8.022582215814903e-05,1.7999956196790823,222.06295477600045,5,True,76.53283150016021,0.3006675363637915,0.3006675363637915
c09-schematic-m03,c09,schematic,tt,1.8,-40,-3,False,True,0,0,0.5,5,a0139-6e38767a963da20ce8ffa539,5,6e38767a963da20ce8ffa5397dac28a475efee27a1a30258ee74aca5753d6095,success,True,qualified,,True,,225.16965816858846,correct,-1,0.274779935150089,0.00025527845241394393,1.7999870346718738,correct,-1,0.274779935150089,7.650827249834356e-08,1.800000044715615,225.16965816858846,5,True,0.0,0.0,0.0
c09-rc-m03,c09,rc,tt,1.8,-40,-3,False,True,0,0,0.5,5,a0140-12c2a03caae87d431bb039bb,5,12c2a03caae87d431bb039bbfb6f6d210f1cff237843916c72a7222c32d6add0,success,True,qualified,,True,,400.10065323827314,correct,-1,0.6641682035913296,0.026736391051359186,1.7983782016241106,correct,-1,0.6641682035913296,0.000104540312095679,1.7999943575721575,225.16965816858846,5,True,77.68852894856322,0.3893882684412405,0.3893882684412405
c09-schematic-p03,c09,schematic,tt,1.8,-40,3,False,True,0,0,0.5,5,a0141-55e0f7393cfb1e73dc70f3a9,5,55e0f7393cfb1e73dc70f3a9f149eb5fdb209f09077ca3128d423771042c4b9f,success,True,qualified,,True,,225.16965816872536,correct,1,0.2747799351219682,1.7999870346718767,0.0002552784524154614,correct,1,0.2747799351219682,1.8000000447156144,7.650827346838023e-08,225.16965816872536,5,True,0.0,0.0,0.0
c09-rc-p03,c09,rc,tt,1.8,-40,3,False,True,0,0,0.5,5,a0142-a77cca1d804bbfe8c4812c23,5,a77cca1d804bbfe8c4812c23b40fc0db1faf54ef9398e327198f058a858f2bdf,success,True,qualified,,True,,398.9137863199545,correct,1,0.63917077218157,1.7985812996637411,0.025532889703082994,correct,1,0.63917077218157,1.7999945867871743,0.00010005277109234066,225.16965816872536,5,True,77.16142999206326,0.36439083705960185,0.36439083705960185
c09-schematic-p10,c09,schematic,tt,1.8,-40,10,False,True,0,0,0.5,5,a0143-cef213f4b42871171391b1bd,5,cef213f4b42871171391b1bd648e73c6f35aba2f8aba48afc13f1e90a245e9af,success,True,qualified,,True,,222.06295477549187,correct,1,0.20848335243179056,1.799988790831355,0.00021758231492482164,correct,1,0.20848335243179056,1.8000000141195065,5.237585139350599e-08,222.06295477549187,5,True,0.0,0.0,0.0
c09-rc-p10,c09,rc,tt,1.8,-40,10,False,True,0,0,0.5,5,a0144-b553ea091da1eeb2b81ea146,5,b553ea091da1eeb2b81ea1464cf7de20447076f1643164661e942afaf1a30b0e,success,True,qualified,,True,,391.4085693807003,correct,1,0.5041538171077413,1.7989603656554138,0.021150754731997307,correct,1,0.5041538171077413,1.7999956588371628,7.929790447240574e-05,222.06295477549187,5,True,76.26018251284586,0.29567046467595076,0.29567046467595076
c10-schematic-m10,c10,schematic,tt,1.8,125,-10,False,True,0,0,0.5,5,a0153-621284b781cca10aea652726,5,621284b781cca10aea6527266a3b5748ee17e4bb929d0c286ed7f0bfae7c0b7e,success,True,qualified,,True,,267.5166958743036,correct,-1,0.24461795742752904,0.004309002652724673,1.7998766447355041,correct,-1,0.24461795742752904,0.0001737313434955798,1.7999994847514031,267.5166958743036,5,True,0.0,0.0,0.0
c10-rc-m10,c10,rc,tt,1.8,125,-10,False,True,0,0,0.5,5,a0154-2539b59192977371f14f79ea,5,2539b59192977371f14f79ea867c664b1574cd93c6a491c1f0d9e9579167098a,success,True,qualified,,True,,453.64243128790883,correct,-1,0.5680249933724802,0.05182549848911155,1.7985005846893618,correct,-1,0.5680249933724802,0.0016895497863615278,1.7999505470256938,267.5166958743036,5,True,69.57537166243225,0.32340703594495124,0.32340703594495124
c10-schematic-m03,c10,schematic,tt,1.8,125,-3,False,True,0,0,0.5,5,a0155-369e362963020009ba5d86f5,5,369e362963020009ba5d86f5acb3304b2ced95252664514b464645641f1ffb5e,success,True,qualified,,True,,272.19451535026894,correct,-1,0.2901440446597204,0.00471171536231783,1.7998654791956123,correct,-1,0.2901440446597204,0.00017642261535492863,1.7999994280117928,272.19451535026894,5,True,0.0,0.0,0.0
c10-rc-m03,c10,rc,tt,1.8,125,-3,False,True,0,0,0.5,5,a0156-1543f73ec5ac1c665488970a,5,1543f73ec5ac1c665488970af99609667ea4979583bcc2e56628731361a54ef9,success,True,qualified,,True,,464.9064779693545,correct,-1,0.6675482099437909,0.05992384965445441,1.7977755876666854,correct,-1,0.6675482099437909,0.0019499497155792535,1.7999424486654407,272.19451535026894,5,True,70.79935551643919,0.37740416528407056,0.37740416528407056
c10-schematic-p03,c10,schematic,tt,1.8,125,3,False,True,0,0,0.5,5,a0157-132198a8548843768d846c68,5,132198a8548843768d846c6868507cadf326da66e86c7c30b620ea66322d72dc,success,True,qualified,,True,,272.1945153501798,correct,1,0.2901440446597204,1.7998654791956143,0.004711715362319179,correct,1,0.2901440446597204,1.799999428011794,0.0001764226153558043,272.1945153501798,5,True,0.0,0.0,0.0
c10-rc-p03,c10,rc,tt,1.8,125,3,False,True,0,0,0.5,5,a0158-9232e1d6f09f1e045d12ea95,5,9232e1d6f09f1e045d12ea959e4683c65421ae184437102408866d7427320641,success,True,qualified,,True,,462.4577754595008,correct,1,0.6474683059079898,1.7980239556316027,0.057898728766206733,correct,1,0.6474683059079898,1.7999440726845617,0.0018967396851655685,272.1945153501798,5,True,69.89974058240895,0.3573242612482694,0.3573242612482694
c10-schematic-p10,c10,schematic,tt,1.8,125,10,False,True,0,0,0.5,5,a0159-c3747d247a1a518ba23e36ac,5,c3747d247a1a518ba23e36ac46a73befe4c992d8ecb42068aa6ace9c48af0968,success,True,qualified,,True,,267.51669587430945,correct,1,0.2446179574309304,1.7998766447355046,0.004309002652722733,correct,1,0.2446179574309304,1.7999994847514031,0.00017373134349530476,267.51669587430945,5,True,0.0,0.0,0.0
c10-rc-p10,c10,rc,tt,1.8,125,10,False,True,0,0,0.5,5,a0160-93924cd6a6d54ff3e17a074f,5,93924cd6a6d54ff3e17a074f25f05595ef38e0d1be1f43ee6a2c9186b6627560,success,True,qualified,,True,,452.81371452684084,correct,1,0.5580848638842189,1.7985193826117167,0.051377979961113075,correct,1,0.5580848638842189,1.799950926855754,0.0016748111964646237,267.51669587430945,5,True,69.26559033892663,0.31346690645328845,0.31346690645328845
c11-schematic-m10,c11,schematic,tt,1.95,-40,-10,False,True,0,0,0.5,5,a0169-2453564a20be77c0072b4ab6,5,2453564a20be77c0072b4ab662cfb61bc2165f4126aad562892e6527ff6f5c5f,success,True,qualified,,True,,273.91177704176897,correct,-1,0.1774651362559912,1.7679337401308642e-05,1.9499989241648412,correct,-1,0.1774651362559912,1.6645357430468443e-08,1.9499999983215657,273.91177704176897,5,True,0.0,0.0,0.0
c11-rc-m10,c11,rc,tt,1.95,-40,-10,False,True,0,0,0.5,5,a0170-7671200000c160d78461b56b,5,7671200000c160d78461b56ba7f53a6b2a33e33396863d7d792838f8a407a795,success,True,qualified,,True,,480.9403756502839,correct,-1,0.4315589707343187,0.005707235474125975,1.9496422484453735,correct,-1,0.4315589707343187,6.1639766357627225e-06,1.9499996054512727,273.91177704176897,5,True,75.58221878752771,0.2540938344783275,0.2540938344783275
c11-schematic-m03,c11,schematic,tt,1.95,-40,-3,False,True,0,0,0.5,5,a0171-59898650afd7da64e372f315,5,59898650afd7da64e372f3152c4a165ed017b6bbcc8c7e13c8c59e7dc758a3e1,success,True,qualified,,True,,277.3210110857174,correct,-1,0.22778209825979942,2.0484664165979493e-05,1.949998738943357,correct,-1,0.22778209825979942,8.950120231735723e-09,1.949999991326389,277.3210110857174,5,True,0.0,0.0,0.0
c11-rc-m03,c11,rc,tt,1.95,-40,-3,False,True,0,0,0.5,5,a0172-fc8123960ae971b8759b8ccd,5,fc8123960ae971b8759b8ccdedce4b3e6b56dac6b837b074450d70b6881e05b3,success,True,qualified,,True,,489.7541156516529,correct,-1,0.54835359069122,0.00727941524145304,1.9495401935978247,correct,-1,0.54835359069122,7.968293789584117e-06,1.949999493643478,277.3210110857174,5,True,76.60187871602501,0.3205714924314206,0.3205714924314206
c11-schematic-p03,c11,schematic,tt,1.95,-40,3,False,True,0,0,0.5,5,a0173-95d5daa783e3b00dfb6d8d80,5,95d5daa783e3b00dfb6d8d804c6844c91b0b21571d0872a583db40400eec4cbb,success,True,qualified,,True,,277.3210110857813,correct,1,0.22778209826016999,1.9499987389433566,2.0484664165679552e-05,correct,1,0.22778209826016999,1.9499999913263886,8.950120084123616e-09,277.3210110857813,5,True,0.0,0.0,0.0
c11-rc-p03,c11,rc,tt,1.95,-40,3,False,True,0,0,0.5,5,a0174-e546cf36498f0dea6d2a2284,5,e546cf36498f0dea6d2a2284d830bb3556c203dacacee5ee230daed7360c62dd,success,True,qualified,,True,,487.9004854460654,correct,1,0.5218164769046002,1.9495695997259679,0.00684371285990229,correct,1,0.5218164769046002,1.9499995203827203,7.515358388689713e-06,277.3210110857813,5,True,75.93347274186424,0.2940343786444302,0.2940343786444302
c11-schematic-p10,c11,schematic,tt,1.95,-40,10,False,True,0,0,0.5,5,a0175-b4b8214f1fb3fc6f4a15fd11,5,b4b8214f1fb3fc6f4a15fd118726d79a548e5da3c1e09e4888f429772e79be06,success,True,qualified,,True,,273.9117770417435,correct,1,0.1774651362560706,1.9499989241648406,1.76793374017028e-05,correct,1,0.1774651362560706,1.9499999983215648,1.664535708956343e-08,273.9117770417435,5,True,0.0,0.0,0.0
c11-rc-p10,c11,rc,tt,1.95,-40,10,False,True,0,0,0.5,5,a0176-b166d04429d14821965e4c6a,5,b166d04429d14821965e4c6a1eff273dbf1e3650d5831ca3e7b6fda66fb2ff82,success,True,qualified,,True,,480.0776541261155,correct,1,0.42216372153702997,1.9496462887827297,0.005627833487925219,correct,1,0.42216372153702997,1.9499996095950467,6.068216419407853e-06,273.9117770417435,5,True,75.26725550502809,0.24469858528095936,0.24469858528095936
c12-schematic-m10,c12,schematic,tt,1.95,27,-10,False,True,0,0,0.5,5,a0185-015459b7b150af4ad855a16f,5,015459b7b150af4ad855a16fac3b5339e0abadeb71478bf6c7c0b8918d141f02,success,True,qualified,,True,,294.0810405399167,correct,-1,0.190238725773729,0.00019104694208573971,1.9499913769752264,correct,-1,0.190238725773729,1.5106063701847237e-06,1.9500000635161887,294.0810405399167,5,True,0.0,0.0,0.0
c12-rc-m10,c12,rc,tt,1.95,27,-10,False,True,0,0,0.5,5,a0186-61788e7c8e8fb4bae6227fce,5,61788e7c8e8fb4bae6227fce8d7a98c94b4b18f393aaab95f1b867db1c2f6a7b,success,True,qualified,,True,,508.6358447040459,correct,-1,0.4548778049768584,0.013526201964555687,1.949356211691911,correct,-1,0.4548778049768584,5.903824199562801e-05,1.9499971553550306,294.0810405399167,5,True,72.95771389077592,0.26463907920312946,0.26463907920312946
c12-schematic-m03,c12,schematic,tt,1.95,27,-3,False,True,0,0,0.5,5,a0187-ce2c7e5d1f89edeebbf27fa2,5,ce2c7e5d1f89edeebbf27fa2cc77dad327f720ed96046c5f82e74b190988a8eb,success,True,qualified,,True,,298.35182366931565,correct,-1,0.22851828857223042,0.00021330559544190323,1.9499902641032911,correct,-1,0.22851828857223042,1.4501763084619266e-06,1.9499999707513362,298.35182366931565,5,True,0.0,0.0,0.0
c12-rc-m03,c12,rc,tt,1.95,27,-3,False,True,0,0,0.5,5,a0188-c7fa25599f486faad3090bef,5,c7fa25599f486faad3090bef33e74e977e003be7b46ef6cc3ed466f40e3480bf,success,True,qualified,,True,,519.1928946058781,correct,-1,0.54845065881241,0.016229940314237634,1.9492211051936925,correct,-1,0.54845065881241,7.127724765231738e-05,1.9499965686278955,298.35182366931565,5,True,74.02035228761872,0.3199323702401795,0.3199323702401795
c12-schematic-p03,c12,schematic,tt,1.95,27,3,False,True,0,0,0.5,5,a0189-d40688fca2cd07a6fd10a2ff,5,d40688fca2cd07a6fd10a2ff0b67a5da802871824cdbd077fd49d86ae0c4fca3,success,True,qualified,,True,,298.3518236692791,correct,1,0.22851828857242892,1.949990264103293,0.00021330559544296295,correct,1,0.22851828857242892,1.949999970751334,1.4501763087014967e-06,298.3518236692791,5,True,0.0,0.0,0.0
c12-rc-p03,c12,rc,tt,1.95,27,3,False,True,0,0,0.5,5,a0190-58eb08af29978dc01db9c955,5,58eb08af29978dc01db9c955bf6ead86f57d77213e3d50544dd83709e8592f4e,success,True,qualified,,True,,516.5299899196345,correct,1,0.5236268181481296,1.9492614403448048,0.015465938398316267,correct,1,0.5236268181481296,1.949996714296008,6.816187847859624e-05,298.3518236692791,5,True,73.12781385650399,0.29510852957570066,0.29510852957570066
c12-schematic-p10,c12,schematic,tt,1.95,27,10,False,True,0,0,0.5,5,a0191-81adb607696e672f908a5130,5,81adb607696e672f908a5130590e69dd421565bc1e487ee72021487bb1069f30,success,True,qualified,,True,,294.0810405398895,correct,1,0.19023872577383819,1.9499913769752226,0.0001910469420856781,correct,1,0.19023872577383819,1.9500000635161887,1.5106063702527036e-06,294.0810405398895,5,True,0.0,0.0,0.0
c12-rc-p10,c12,rc,tt,1.95,27,10,False,True,0,0,0.5,5,a0192-45a8ab726c34492e7daf4aba,5,45a8ab726c34492e7daf4aba94c484f92f8f84f8081b26e099a2c982f1afbc4f,success,True,qualified,,True,,507.6807121967338,correct,1,0.4485054529094208,1.9493626976486778,0.013358275194439745,correct,1,0.4485054529094208,1.949997187386814,5.827328822837548e-05,294.0810405398895,5,True,72.6329284148025,0.25826672713558263,0.25826672713558263
c13-schematic-m10,c13,schematic,tt,1.95,125,-10,False,True,0,0,0.5,5,a0201-cc49f50e8d052aa029094058,5,cc49f50e8d052aa02909405812d0c9f7298a1b8cfc585aa41294c66b88a3ca38,success,True,qualified,,True,,323.9285005696236,correct,-1,0.21240877744062092,0.0017385150718829282,1.9499485533484762,correct,-1,0.21240877744062092,0.0001692925656449988,1.9499998551887108,323.9285005696236,5,True,0.0,0.0,0.0
c13-rc-m10,c13,rc,tt,1.95,125,-10,False,True,0,0,0.5,5,a0202-6fc355aa2fa8717c41c55c95,5,6fc355aa2fa8717c41c55c954f3edd6782b4e13b13d5b750fed781a2ca800f35,success,True,qualified,,True,,548.8356384209271,correct,-1,0.4961770262859504,0.031806634826699695,1.948930417264133,correct,-1,0.4961770262859504,0.0006886890779811998,1.9499819586973084,323.9285005696236,5,True,69.43110515308395,0.2837682488453295,0.2837682488453295
c13-schematic-m03,c13,schematic,tt,1.95,125,-3,False,True,0,0,0.5,5,a0203-a0bf3b584791ac1da14591c9,5,a0bf3b584791ac1da14591c95652d2d67c9dafc8a20453947d0f4a46089554ba,success,True,qualified,,True,,330.0966020935392,correct,-1,0.24707797732616932,0.0018879556081630164,1.9499439038728683,correct,-1,0.24707797732616932,0.00017028223850065706,1.9499998554315658,330.0966020935392,5,True,0.0,0.0,0.0
c13-rc-m03,c13,rc,tt,1.95,125,-3,False,True,0,0,0.5,5,a0204-bc70b1bf56dff46c2dd4ecc5,5,bc70b1bf56dff46c2dd4ecc51fb115062605a6d2a43b3f3224d39651e76a9563,success,True,qualified,,True,,564.0396955638157,correct,-1,0.5842178794783691,0.03685809092055861,1.948726263089811,correct,-1,0.5842178794783691,0.0007749056906462762,1.9499789526011382,330.0966020935392,5,True,70.87110015267113,0.3371399021521998,0.3371399021521998
c13-schematic-p03,c13,schematic,tt,1.95,125,3,False,True,0,0,0.5,5,a0205-338a60f164e540186422fc18,5,338a60f164e540186422fc18b6e406171ab52ea87840fa789d533d3f863b67c8,success,True,qualified,,True,,330.09660211787985,correct,1,0.24707797732773104,1.9499439038728672,0.0018879556081624464,correct,1,0.24707797732773104,1.9499998554315652,0.00017028223849994216,330.09660211787985,5,True,0.0,0.0,0.0
c13-rc-p03,c13,rc,tt,1.95,125,3,False,True,0,0,0.5,5,a0206-3380c994ee9b60f07b0a935a,5,3380c994ee9b60f07b0a935a4357cc6d021e49fc960e45652070cea41976ecfa,success,True,qualified,,True,,559.8085437264655,correct,1,0.5585892780685088,1.9487947932181244,0.03536437080155172,correct,1,0.5585892780685088,1.9499797414571667,0.0007519930719919706,330.09660211787985,5,True,69.58930814033457,0.3115113007407777,0.3115113007407777
c13-schematic-p10,c13,schematic,tt,1.95,125,10,False,True,0,0,0.5,5,a0207-99a78a15f6fffc4bad986a68,5,99a78a15f6fffc4bad986a68a27d7e6f94453b0e93af1e81904cadcbc113f195,success,True,qualified,,True,,323.9285005667636,correct,1,0.21240877744118009,1.949948553348476,0.0017385150718838608,correct,1,0.21240877744118009,1.9499998551887092,0.00016929256564427933,323.9285005667636,5,True,0.0,0.0,0.0
c13-rc-p10,c13,rc,tt,1.95,125,10,False,True,0,0,0.5,5,a0208-b7c6558023634a6c1581648d,5,b7c6558023634a6c1581648dbccef7ea322065d44e49fbbbfad8431fe5c59c6a,success,True,qualified,,True,,547.5013864608763,correct,1,0.48611315099743824,1.9489408565216497,0.03144254094955488,correct,1,0.48611315099743824,1.9499821390804963,0.0006826535736090149,323.9285005667636,5,True,69.01920809775521,0.27370437355625815,0.27370437355625815
c14-schematic-m10,c14,schematic,ss,1.62,27,-10,False,True,0,0,0.5,5,a0217-e2ba8e67aef965ee39ba5dad,5,e2ba8e67aef965ee39ba5dad49803d3d1425d46d57193b3524c76f2286326e71,success,True,qualified,,True,,181.4355665802973,correct,-1,0.4685882143810182,0.05646765290687461,1.6186612771857114,correct,-1,0.4685882143810182,0.0015715587886011384,1.6199452417182547,181.4355665802973,5,True,0.0,0.0,0.0
c14-rc-m10,c14,rc,ss,1.62,27,-10,False,True,0,0,0.5,5,a0218-7e1b36c6638f4acd6cd3f251,5,7e1b36c6638f4acd6cd3f2512063eb9defb5f3022cd3479897ba3b73000b6303,success,True,qualified,,True,,312.333303202245,unresolved,0,,0.5243529966800798,1.3850561321130064,correct,-1,1.1088618154377008,0.04562362068170788,1.6187402863600808,181.4355665802973,5,True,72.14557712642122,,0.6402736010566825
c14-schematic-m03,c14,schematic,ss,1.62,27,-3,False,True,0,0,0.5,5,a0219-640d9b96e4eb0f79230376bf,5,640d9b96e4eb0f79230376bfdd141b09031ded7a9547f2df5953a623ec85079a,success,True,qualified,,True,,184.41955094574502,correct,-1,0.5940210657892495,0.06260925969343513,1.618571496446539,correct,-1,0.5940210657892495,0.0019468295218059968,1.6199335197491684,184.41955094574502,5,True,0.0,0.0,0.0
c14-rc-m03,c14,rc,ss,1.62,27,-3,False,True,0,0,0.5,5,a0220-b4c9db2b207c5d77bac48bdf,5,b4c9db2b207c5d77bac48bdfaea51336a1ff0f933847a9fc733321ca1e58d115,success,True,qualified,,True,,319.67695420155945,unresolved,0,,0.8489034928397966,1.1629132737943542,correct,-1,1.373865288020421,0.055538275428827284,1.6183150805851079,184.41955094574502,5,True,73.34222568170456,,0.7798442222311714
c14-schematic-p03,c14,schematic,ss,1.62,27,3,False,True,0,0,0.5,5,a0221-11e781fec44ab6753aeb83a3,5,11e781fec44ab6753aeb83a34704fa3569986c4bb60c9658dcc34fb4777e4557,success,True,qualified,,True,,184.41955094567294,correct,1,0.5940210657887598,1.6185714964465407,0.06260925969343502,correct,1,0.5940210657887598,1.6199335197491695,0.0019468295218067549,184.41955094567294,5,True,0.0,0.0,0.0
c14-rc-p03,c14,rc,ss,1.62,27,3,False,True,0,0,0.5,5,a0222-5db0232564aafe974ed871d8,5,5db0232564aafe974ed871d841a4beaf25ea2646121add531d3a95501902eb3c,success,True,qualified,,True,,319.0479450123568,unresolved,0,,1.175171037397797,0.8306332963531888,correct,1,1.3438655170227687,1.6184037271479383,0.05463385892480084,184.41955094567294,5,True,73.00115057017098,,0.7498444512340089
c14-schematic-p10,c14,schematic,ss,1.62,27,10,False,True,0,0,0.5,5,a0223-6d5c733b80335ba60a5c0dc2,5,6d5c733b80335ba60a5c0dc2f75a7d53d046302b30f9e183a63235e6df61a69f,success,True,qualified,,True,,181.43556658034805,correct,1,0.4685882143810513,1.618661277185712,0.05646765290687348,correct,1,0.4685882143810513,1.6199452417182545,0.001571558788602175,181.43556658034805,5,True,0.0,0.0,0.0
c14-rc-p10,c14,rc,ss,1.62,27,10,False,True,0,0,0.5,5,a0224-de25700c22f0b05650631a2e,5,de25700c22f0b05650631a2e88c76b6707b5cdd7e16d7d9935656050595cc905,success,True,qualified,,True,,312.0028855148086,unresolved,0,,1.3937532007250397,0.5120484001284413,correct,1,1.1038615968695284,1.618745115555077,0.04527460961378279,181.43556658034805,5,True,71.96346416271106,,0.6352733824884771
c15-schematic-m10,c15,schematic,ss,1.8,-40,-10,False,True,0,0,0.5,5,a0233-59c80ed56cc3bc4b980dddf6,5,59c80ed56cc3bc4b980dddf6f2bb436ad1f3ab7989819c3bd073fb61127e0315,success,True,qualified,,True,,219.99940952592934,correct,-1,0.2885503617531396,0.0035480628134358662,1.7997590606760725,correct,-1,0.2885503617531396,3.0789920631039726e-06,1.799999750781629,219.99940952592934,5,True,0.0,0.0,0.0
c15-rc-m10,c15,rc,ss,1.8,-40,-10,False,True,0,0,0.5,5,a0234-2c68c6a457c03881e54a658d,5,2c68c6a457c03881e54a658dc71439ac0b27062167913a3760a2f42da19293f3,success,True,qualified,,True,,383.1352847350892,correct,-1,0.69678698359741,0.08815837999879945,1.7889425676700648,correct,-1,0.69678698359741,0.0018233408712489455,1.7998769776076478,219.99940952592934,5,True,74.15286957392154,0.4082366218442704,0.4082366218442704
c15-schematic-m03,c15,schematic,ss,1.8,-40,-3,False,True,0,0,0.5,5,a0235-28fa6845b578df12f0568003,5,28fa6845b578df12f0568003bb8a550ddddd5123d01a44efc290808dc0c7a642,success,True,qualified,,True,,223.35620389163162,correct,-1,0.38681872495955844,0.004146358751946571,1.7997237875457526,correct,-1,0.38681872495955844,3.903454751722986e-06,1.7999997111195478,223.35620389163162,5,True,0.0,0.0,0.0
c15-rc-m03,c15,rc,ss,1.8,-40,-3,False,True,0,0,0.5,5,a0236-4b4f6cccf34c36d928b439e0,5,4b4f6cccf34c36d928b439e063f72c8adaad443eccc398488939bae187f32f73,success,True,qualified,,True,,391.8130093978411,correct,-1,0.9117939527882586,0.14494075977790358,1.6528486164418328,correct,-1,0.9117939527882586,0.002327872435221651,1.7998453046735308,223.35620389163162,5,True,75.42069688287756,0.5249752278287001,0.5249752278287001
c15-schematic-p03,c15,schematic,ss,1.8,-40,3,False,True,0,0,0.5,5,a0237-bd75d98dedfbe11d8454f579,5,bd75d98dedfbe11d8454f579ac4890ed5a651c9bba98660bad566aeba75743b8,success,True,qualified,,True,,223.3562038921406,correct,1,0.38681872500864,1.7997237875457117,0.004146358752642494,correct,1,0.38681872500864,1.799999711119552,3.9034547537948655e-06,223.3562038921406,5,True,0.0,0.0,0.0
c15-rc-p03,c15,rc,ss,1.8,-40,3,False,True,0,0,0.5,5,a0238-09521410ec57da02309216e6,5,09521410ec57da02309216e6699d1fef63a844d23bb9c12902282013f3de1ef0,success,True,qualified,,True,,390.88104454792546,correct,1,0.881795609573701,1.6943094021826322,0.12975972257060064,correct,1,0.881795609573701,1.7998492734800926,0.0022647676077318956,223.3562038921406,5,True,75.00344191768372,0.49497688456506095,0.49497688456506095
c15-schematic-p10,c15,schematic,ss,1.8,-40,10,False,True,0,0,0.5,5,a0239-da5daae8fe8e4ab855a41382,5,da5daae8fe8e4ab855a41382fabad30b7295495b54064b6c9fafbe1471701f7f,success,True,qualified,,True,,219.99940951697474,correct,1,0.2885503617639591,1.7997590606760707,0.003548062813431399,correct,1,0.2885503617639591,1.7999997507816308,3.0789920631003876e-06,219.99940951697474,5,True,0.0,0.0,0.0
